Heat,Coke_1030_Label,Coke_fine_Label,dolo_Label,dri_Label,lime_Label,Slag_Label,Duration,Power On,Power Off,Delays,DRI [t],Ele [kWh],Ele [kWh/t],Ele [MW],Tapped [t],Tapped [kWh/t],Last Temp [C],Last Temp [kWh/t],O2 [Nm3],CH4 [Nm3],C.inj [kg],Chemical [MWh],C [kg],CaO [kg],MgO [kg],Tapping Time [Sec],EAF_DRI,HDRI(T),First C,First Temp
4024906.0,1,0,1,0,1,0,70.0,61.0,8.0,3.0,217.0291748,126243.9297,527.9865112,123.4994965,174.2462158,724.5146484,1621.199951,444.4318542,5523.705566,663.8391113,1940.999512,16639.98047,2000.5,9972.302734,10102.49219,305.0,217029.1719,0.0,0.132725,1541.0
4024908.0,1,0,1,0,1,0,70.0,62.0,8.0,3.0,219.9639435,129991.5391,537.6133423,125.5283127,170.0,764.6561279,1604.800049,456.5377197,6164.558105,682.8043213,2761.987549,18419.58984,2009.699951,9909.202148,9910.905273,296.0,219963.9375,0.0,0.083026998,1543.800049
4024928.0,1,0,1,1,1,0,60.0,52.0,8.0,3.0,47.26570129,108203.1406,1525.235962,124.4111481,181.1311951,597.3743896,1581.400024,967.6115723,6327.629395,729.5053101,2390.962891,18981.31055,2000.900146,10018.00781,11657.29688,280.0,47265.69531,177.5,0.069340996,1530.699951
4024929.0,1,0,1,1,1,0,61.0,53.0,8.0,3.0,50.23403931,111285.0938,1524.519165,125.785347,176.9294586,628.9800415,1587.5,984.8511353,6173.210938,703.2993774,2920.99585,18496.25,2001.700073,9232.695313,11528.41797,277.0,50234.03516,179.0001068,0.071142003,1626.300049
4024930.0,1,0,1,1,1,0,62.0,53.0,8.0,3.0,45.56552124,111811.9531,1637.507446,124.5815659,173.8205261,643.2609253,1525.5,1020.441284,6217.840332,710.114502,2309.0,18634.4707,2004.199951,9160.196289,11551.88184,313.0,45565.51563,179.5,0.063120998,1730.199951
4024931.0,1,0,1,1,1,0,62.0,54.0,7.0,2.0,48.97330856,111866.6797,1570.490234,123.5716629,175.3184509,638.0770264,1627.199951,1005.720215,6511.730957,746.3380127,2765.0,19522.15039,2003.700073,9001.620117,11251.79395,272.0,48973.3125,175.8999939,0.075540997,1701.199951
4024932.0,1,0,1,1,1,0,57.0,48.0,8.0,3.0,43.6807785,99962.5625,1563.248901,124.348732,179.0300751,558.3562622,1594.199951,964.5704346,5538.135742,728.9085083,2023.0,16848.13086,2004.500244,7894.900879,10365.20898,223.0,43680.78125,163.8000031,0.084775001,1570.699951
4024933.0,1,0,1,1,1,0,59.0,48.0,10.0,5.0,0.11902,98592.20313,4984.786621,121.3857498,166.7701416,591.1861572,1647.0,1606.453247,5334.942383,702.1712036,2002.999878,16229.99023,2007.800049,8849.299805,8802.499023,273.0,119.0227737,202.3999939,0.056853998,1521.800049
4024936.0,1,0,1,0,1,0,59.0,50.0,8.0,3.0,0.0,106111.6016,4784.672852,125.6584778,179.3201752,591.7438354,1585.099976,1692.59436,5859.017578,771.1266479,2221.876465,17824.26953,2002.800171,8909.819336,11264.78418,263.0,0.0,225.3000031,0.093822002,1544.099976
4024937.0,1,0,1,0,1,0,62.0,54.0,7.0,2.0,51.1912384,115390.5859,1574.210205,126.9190674,176.7041626,653.015625,1577.800049,968.2678223,6267.293945,824.7221069,2745.0,19065.9707,2003.800049,8883.601563,11221.98242,253.0,51191.24219,173.0001068,0.089432001,1522.5
4024938.0,1,0,1,0,1,0,70.0,53.0,17.0,12.0,57.17839813,111372.1484,1409.747681,126.042038,171.6572418,648.8054199,1598.300049,916.5593872,6130.048828,698.6203613,2560.0,18367.53906,2002.699951,8823.720703,10996.66113,269.0,57178.39844,167.1000061,0.041944001,1525.0
4024939.0,1,0,1,0,1,0,59.0,51.0,8.0,3.0,50.06203079,108426.8672,1509.403931,127.1041107,177.4842834,610.909729,1592.900024,965.9819336,5755.886719,757.6888428,2392.888428,17510.88086,2002.599976,8967.504883,10802.09082,246.0,50062.02734,169.1000977,0.056472,1519.599976
4024940.0,1,0,1,0,1,0,59.0,51.0,8.0,3.0,42.86091995,107764.8281,1676.802734,125.836319,169.1748352,637.0027466,1655.5,1033.536499,5934.162598,676.0322266,2337.0,17779.92969,2004.100098,8601.209961,10801.80859,302.0,42860.91797,149.0,0.065227002,1519.800049
4024941.0,1,0,1,0,1,0,56.0,48.0,8.0,3.0,23.23077011,100264.8359,2263.044922,125.3310471,173.3891449,578.2647705,1569.599976,1172.629761,5503.781738,630.0009766,2276.884766,16498.21094,2006.400024,8539.304688,10528.80664,262.0,23230.76563,186.3000031,0.062068999,1520.0
4024944.0,1,0,1,0,1,0,63.0,55.0,7.0,2.0,75.2202301,116794.8203,1196.984497,126.0375748,162.9000092,716.9724731,1608.300049,835.7470093,6232.648438,706.9884644,2867.0,18666.32031,2004.400024,9201.001953,11148.57715,249.0,75220.23438,155.3999939,0.081244998,1523.199951
4024945.0,1,0,1,0,1,0,66.0,54.0,11.0,6.0,68.84873199,115708.9219,1247.473267,127.3081055,179.3911285,645.0091553,1600.0,857.4177856,6151.806641,698.8161621,2207.950684,18426.80078,2008.800049,9895.416992,12001.67969,239.0,68848.73438,171.3999939,0.071751997,1631.900024
4024946.0,1,0,1,0,1,0,62.0,54.0,7.0,2.0,54.14017105,114867.1953,1523.151001,125.5379181,179.2920532,640.6708984,1607.199951,983.69104,5901.287598,776.795105,2832.0,17953.16016,2003.0,8768.709961,10502.30859,235.0,54140.17188,174.8000031,0.080906004,1522.599976
4024947.0,1,0,1,0,1,0,59.0,52.0,6.0,1.0,53.13740158,110684.1172,1478.129761,125.3816299,184.6883545,599.302063,1588.699951,955.6022339,5794.532227,657.5016479,2820.072754,17354.74023,2000.299927,10044.90039,9698.59375,212.0,53137.39453,176.6999969,0.082262002,1521.199951
4024948.0,1,0,1,0,1,0,63.0,56.0,6.0,1.0,67.16876221,118941.3125,1314.0354,126.7205429,173.9872284,683.6209106,1584.300049,903.5231323,6025.524414,681.5974121,2822.554199,18041.07031,2004.300049,10501.00488,10841.99414,226.0,67168.75781,165.3999023,0.110229999,1524.0
4024949.0,1,0,1,0,1,0,63.0,56.0,7.0,2.0,150.5698242,119247.3516,688.2149048,126.6717224,176.3849335,676.0631104,1590.0,559.1365967,6145.084961,808.8850708,2941.998535,18694.83008,2000.999878,10460.1084,10239.58398,214.0,150569.8281,74.69999695,0.084169,1522.199951
4024950.0,1,0,1,0,1,0,60.0,50.0,9.0,4.0,48.36365128,107350.2578,1558.559937,126.3357086,178.1759949,602.4956665,1628.400024,977.9923096,5250.171875,586.550415,2649.876465,15700.49023,2002.099976,9656.206055,8855.898438,327.0,48363.65234,161.3000031,0.092937,1518.800049
4024951.0,1,0,1,0,1,0,56.0,45.0,10.0,5.0,47.24285126,93684.39844,1390.790283,123.0889893,180.2492523,519.7491455,1582.0,861.4528198,4923.158691,556.2297974,1863.0,14738.73047,2007.899902,10501.50586,7608.29248,246.0,47242.85156,135.8000031,0.102724999,1617.699951
4024954.0,1,0,1,0,1,0,60.0,51.0,8.0,3.0,0.0,102078.6094,4559.140625,118.8880615,181.0852661,563.7046509,1606.0,1631.526001,5793.94873,658.0427246,2251.555664,17354.57031,2002.5,9872.404297,10514.97949,262.0,0.0,219.3000031,0.103619002,1567.599976
4024955.0,1,0,1,0,1,0,68.0,51.0,17.0,11.0,0.0,106724.0625,4876.538086,123.6583939,180.1889496,592.2897339,1607.099976,1724.54834,5804.666504,660.8023071,2422.996826,17390.68945,2004.700073,9548.203125,10332.30762,227.0,0.0,224.5,0.064730003,1516.599976
4024956.0,1,0,1,0,1,0,61.0,51.0,10.0,5.0,43.39822006,104990.5313,1607.811401,123.3167725,180.72966,580.9258423,1620.0,986.6373901,5782.024902,656.8136597,2181.0,17319.17969,2001.599976,10512.30469,9388.15918,248.0,43398.22266,177.0,0.084687002,1518.0
4024957.0,1,0,1,0,1,0,63.0,54.0,8.0,3.0,52.90068817,112157.1875,1496.09668,123.2496567,186.3086853,601.996582,1594.199951,925.9446411,6096.995117,696.0543213,2422.666748,18271.61914,2001.399902,10319.38867,9745.06543,226.0,52900.69531,177.2001038,0.082436003,1522.099976
4024958.0,1,0,1,1,0,0,63.0,55.0,7.0,2.0,53.20069122,114491.8672,1508.186157,123.7006989,173.2103882,660.9988403,1634.099976,987.7337036,6254.906738,823.0457764,2588.106934,19028.16992,2004.999878,10353.81543,10354.11719,245.0,53200.69141,176.8000031,0.073550001,1618.5
4024959.0,1,0,1,1,0,0,59.0,50.0,8.0,3.0,51.46749878,106650.8203,1460.391968,125.7592392,175.1265717,608.9927979,1556.400024,929.8477173,5455.070313,614.9987183,2331.0,16327.69043,2003.099854,9960.397461,9597.90332,237.0,51467.5,169.3000031,0.080728002,1614.099976
4024960.0,1,0,1,1,0,0,59.0,51.0,7.0,2.0,50.85913086,108798.4531,1494.337646,125.7785568,177.0490112,614.510376,1619.300049,956.6401978,5663.200684,641.6723633,2209.012207,16958.99023,2005.200073,9970.3125,9972.493164,243.0,50859.12891,169.7001038,0.073769003,1523.400024
4024961.0,1,0,1,1,0,0,59.0,52.0,7.0,2.0,49.9279213,109308.5859,1535.184814,125.8027191,173.6414185,629.5075684,1611.400024,982.9711914,5282.387207,588.1315918,2169.0,15791.58008,2003.299805,9612.095703,9658.914063,218.0,49927.92188,165.8000031,0.063924,1545.0
4024962.0,1,0,1,1,0,0,61.0,52.0,8.0,3.0,52.74427032,109586.9844,1481.145996,124.099762,177.2516632,618.2564087,1578.5,953.1262817,5176.119141,681.0591431,2766.036621,15746.26953,2002.400024,9631.40625,9609.890625,218.0,52744.27344,162.3000031,0.081295997,1522.900024
4024965.0,1,0,1,1,0,0,61.0,53.0,7.0,2.0,0.0,110909.5547,5084.32666,124.075325,176.9250641,626.8730469,1617.300049,1794.099731,5034.366211,552.7264404,2308.892578,15029.87988,2008.0,9902.507813,9903.504883,242.0,0.0,220.6999969,0.121374004,1579.5
4024966.0,1,0,1,1,0,0,63.0,52.0,11.0,6.0,0.0,109232.8516,5106.059082,126.0379028,179.8314667,607.4179077,1610.300049,1725.854492,4845.42627,569.5134277,2121.012207,14563.38965,2006.800049,9571.912109,9814.082031,230.0,0.0,221.1000061,0.178819001,1512.400024
4024967.0,1,0,1,1,0,0,61.0,53.0,8.0,3.0,69.40511322,111318.5391,1224.526611,125.4293365,174.4347992,638.1670532,1584.0,839.8094482,5245.021973,582.3536987,2394.888916,15675.67969,2007.700195,9891.713867,9602.885742,214.0,69405.10938,150.8000031,0.070860997,1520.599976
4024968.0,1,0,1,1,0,0,58.0,41.0,16.0,11.0,0.0,87347.10938,4740.24707,124.8311234,178.2308807,490.0784302,1606.400024,1484.64856,4185.154297,487.2968445,2276.999512,12566.87988,2006.700073,9901.408203,6518.594727,214.0,0.0,170.1999969,0.097952001,1517.800049
4024971.0,1,0,1,1,0,0,61.0,53.0,7.0,2.0,76.78978729,111863.1719,1139.84436,125.5713806,172.4318542,648.7384644,1624.099976,809.4124146,5600.444336,636.4935913,2248.99585,16776.08008,2005.700073,9782.701172,9560.795898,255.0,76789.78906,138.6000061,0.064595997,1584.5
4024972.0,1,0,1,1,0,0,62.0,53.0,8.0,3.0,93.56301117,113941.0469,988.4897461,126.9931183,178.2317657,639.2858276,1603.199951,736.2453003,5928.709473,672.1177368,2415.987549,17755.01953,2007.699951,9709.116211,9987.980469,220.0,93563.00781,121.7001038,0.080835998,1530.800049
4024973.0,1,0,1,1,0,0,66.0,56.0,10.0,5.0,93.82627106,117894.6953,1023.730225,125.9035645,187.8326874,627.65802,1599.099976,750.050415,6174.178223,708.3198242,2476.0,18511.91016,2006.599976,9736.207031,9592.798828,240.0,93826.26563,121.9001007,0.091518,1520.0
4024974.0,1,0,1,1,0,0,64.0,57.0,7.0,2.0,114.6740189,121954.4219,891.109436,126.9256744,173.2530518,703.9092407,1611.900024,689.1392822,6431.841797,847.0828857,2596.925781,19568.38086,2007.500122,9903.210938,10272.1123,216.0,114674.0156,109.4000015,0.107873,1522.699951
4024975.0,1,0,1,1,0,0,63.0,56.0,7.0,2.0,106.7180862,118114.6875,916.6365967,126.5138016,171.6617279,688.0665283,1666.800049,699.4950562,6235.587891,820.4702148,2508.998535,18969.31055,2006.300049,9879.111328,10253.11133,225.0,106718.0859,116.8000031,0.081600003,1556.300049
4024977.0,1,0,1,1,0,0,60.0,52.0,7.0,2.0,107.5259018,112045.1094,867.9207764,127.6059418,170.0,659.0888672,1607.199951,409.0925293,6381.517578,732.8720093,2416.998535,19135.57031,2008.299927,9875.308594,9686.503906,248.0,107525.9063,113.0,0.088473,1545.099976
4024982.0,1,0,1,0,1,0,69.0,59.0,10.0,5.0,103.850708,121866.0938,969.7493286,123.3740005,177.625946,686.0827026,1555.5,708.6126099,6639.199219,756.1462402,2673.987549,19891.82031,2003.399902,9906.205078,9907.306641,297.0,103850.7109,116.8000031,0.088738002,1545.199951
4024983.0,1,0,1,0,1,0,68.0,56.0,12.0,7.0,100.6571426,114802.7422,936.5487061,122.7836838,173.1873627,662.8817139,1600.0,706.1279907,6544.702637,751.710022,2515.998535,19625.14063,2005.799927,9931.113281,9986.589844,225.0,100657.1328,120.0,0.107914999,1526.380005
4024984.0,1,0,1,0,1,0,60.0,53.0,7.0,2.0,57.35316849,110533.2109,1396.379639,124.7005844,177.6319427,622.2597656,1595.699951,919.8981323,6167.690918,702.1726074,2395.998535,18478.41016,2003.700195,9893.719727,9906.401367,229.0,57353.17578,163.1000061,0.084131002,1695.400024
4024985.0,1,0,1,0,1,0,70.0,58.0,11.0,6.0,112.3389969,117199.625,874.3562622,120.1705093,180.227356,650.2876587,1577.800049,659.015625,6704.804688,763.8203735,2622.0,20088.90039,2000.099976,9904.707031,9797.233398,231.0,112339.0,107.9000015,0.089942999,1629.5
4024986.0,1,0,1,0,1,0,64.0,57.0,6.0,1.0,147.3005981,115839.5234,683.6722412,120.5266724,173.4255524,667.9495239,1580.300049,548.03125,6659.36084,758.0670166,2213.884766,19951.25,2001.099976,10131.19727,10004.32129,214.0,147300.5938,73.90000153,0.058773,1523.400024
4024987.0,1,0,1,0,1,0,61.0,54.0,7.0,2.0,148.3951111,111196.2422,657.4332275,123.2470627,171.5089264,648.3408813,1612.800049,531.6906738,6174.833496,703.0581665,2499.008301,18500.00977,2002.600098,10001.6123,8737.616211,220.0,148395.1094,59.40000153,0.134289995,1566.400024
4024990.0,1,0,1,0,1,0,68.0,54.0,14.0,9.0,78.84156036,110817.0313,1106.255371,122.9403152,172.3906097,642.8252563,1618.300049,609.8253784,5975.179199,680.4266968,2396.998535,17902.08984,2003.400146,10005.02441,9323.119141,213.0,78841.55469,133.1000061,0.103981003,1515.199951
4024994.0,1,0,1,0,1,0,67.0,58.0,8.0,3.0,99.47090912,114586.9531,930.2579956,117.3245239,177.3689423,646.0372925,1591.400024,694.9520264,6695.368164,764.901062,2585.962402,20066.24023,2000.400024,10616.00684,11090.29102,303.0,99470.91406,120.9000015,0.089018002,1524.099976
4024997.0,1,0,1,0,1,0,68.0,61.0,7.0,2.0,112.8305588,116015.2344,852.8770142,113.7094574,181.0709686,640.7169189,1600.0,653.8329468,6364.119141,826.6066284,2699.0,19332.30078,2004.099976,10636.50781,10556.92676,223.0,112830.5625,108.0,0.103063002,1524.800049
4024998.0,1,0,1,0,1,0,66.0,58.0,7.0,2.0,102.7399063,117420.9141,942.5734863,119.7154617,172.2599182,681.6496582,1609.699951,713.4802246,6782.166016,775.2956543,2422.987793,20327.61914,2005.299805,9939.607422,9889.990234,235.0,102739.9063,118.0999985,0.042964,1523.599976
4025001.0,1,0,0,0,1,0,64.0,56.0,8.0,3.0,89.77401733,112818.2813,1011.112366,119.1392822,172.7848358,652.9408569,1599.0,744.2900391,6588.521973,750.0552368,2165.888916,19739.15039,2000.200195,9901.306641,9902.858398,220.0,89774.01563,129.9001007,0.082314998,1656.199951
4025002.0,1,0,0,0,1,0,62.0,55.0,7.0,2.0,95.0579834,111698.3594,956.2957153,121.6684113,176.5895386,632.5310059,1631.300049,712.3475342,6604.341309,764.1865845,2237.987793,19818.59961,2001.699951,9843.112305,9900.369141,207.0,95057.98438,124.3000031,0.111964002,1524.099976
4025004.0,1,0,0,0,1,0,63.0,57.0,6.0,1.0,83.96231842,115524.9141,1087.602173,121.5696259,181.9912415,634.7827759,1587.699951,788.9470825,6289.421387,716.4390869,1570.999512,18844.17969,2006.599976,10333.40625,9917.50293,194.0,83962.32031,143.1000977,0.108718,1520.900024
4025006.0,1,0,0,0,1,0,59.0,47.0,12.0,6.0,32.31877136,91435.42188,1777.759277,115.3759232,153.5590668,595.4413452,1637.300049,947.0599365,5080.757813,578.0489502,1330.99585,15220.96973,2005.599854,9430.599609,7677.994141,188.0,32318.77148,164.0,0.085597999,1523.5
4025009.0,1,0,0,0,1,0,70.0,59.0,10.0,5.0,100.7352982,114971.2344,924.8677979,116.4593277,179.1815186,641.6467285,1590.400024,648.3247681,6632.46582,754.6627808,2563.888916,19869.7793,2003.300049,10581.70703,10990.68066,404.0,100735.2969,120.0999985,0.077648997,1522.099976
4025011.0,1,0,0,0,1,0,69.0,57.0,11.0,6.0,94.30272675,112872.0625,974.0592041,118.1219254,178.0892487,633.7949219,1603.5,727.9266357,6516.138184,857.0817871,2063.555664,19821.98047,2004.699951,9980.198242,9590.400391,501.0,94302.73438,121.7001038,0.096490003,1518.199951
4025013.0,1,0,0,1,1,0,69.0,59.0,10.0,5.0,103.0531998,118587.5938,943.920105,119.8863602,176.6890411,671.1655273,1620.640015,715.8633423,6816.176758,775.9987793,2528.987793,20421.26953,2001.599976,10080.60547,10497.6748,401.0,103053.2031,119.4001007,0.050625,1515.300049
4025021.0,1,0,0,1,1,0,67.0,58.0,9.0,4.0,122.6692734,116787.1875,807.2540283,119.9868393,174.6161652,668.8222656,1602.800049,632.3848267,6624.195801,750.4335938,3110.668213,19836.46094,2004.100098,10022.49609,9976.294922,340.0,122669.2656,98.90000153,0.062472001,1600.390015
4025022.0,1,0,0,1,1,0,65.0,51.0,13.0,8.0,80.34725189,101379.2031,1019.66571,118.1499329,173.3960114,584.6685791,1626.5,728.5493164,5709.029785,637.3156738,2229.0,17071.41016,2003.0,8900.304688,8173.408203,376.0,80347.25,109.0998993,0.076393001,1520.5
4025023.0,1,0,0,1,1,0,67.0,53.0,13.0,8.0,113.6599121,105720.9688,793.0393066,118.270813,161.0263672,656.5444336,1602.5,608.5447388,5951.504395,673.8200073,2467.0,17820.99023,2004.5,8690.808594,8955.910156,361.0,113659.9063,82.0,0.108815998,1524.0
4025027.0,0,0,1,0,0,0,59.0,47.0,11.0,6.0,55.54325867,95346.29688,1323.357788,119.9324493,148.3000336,642.9283447,1602.5,585.6799927,4651.277832,517.7870483,2171.986328,13904.7002,2003.800049,9785.305664,4716.405273,303.0,55543.26172,124.3000031,0.134575993,1525.599976
4025029.0,0,0,1,0,0,0,69.0,60.0,9.0,4.0,78.95494843,121788.9141,1175.788452,120.5167923,181.2635193,671.8887329,1630.0,845.7871094,6548.000488,736.3774414,3004.983398,19594.17969,2001.0,11101.71387,11522.9668,284.0,78954.94531,150.1999969,0.087796003,1527.099976
4025030.0,0,0,1,0,0,0,69.0,58.0,10.0,5.0,59.97885895,116803.0859,1418.912231,119.1192932,169.1724548,690.4379272,1653.800049,954.6605835,6045.043945,675.7017212,3069.999512,18078.43945,2004.000122,9977.108398,10358.78125,319.0,59978.85547,162.1000977,0.068466,1582.0
4025038.0,0,0,1,0,0,0,67.0,56.0,10.0,5.0,94.59715271,112181.0547,978.9711304,118.814888,178.0239563,630.145813,1643.0,735.1105957,5786.77002,699.2797241,2366.443848,17442.41016,2003.799927,8987.917969,9001.904297,284.0,94597.14844,105.9000015,0.079664998,1544.0
4025039.0,0,0,1,0,0,0,61.0,50.0,11.0,6.0,40.03496933,100307.6875,1695.994141,119.4139099,178.7324829,561.2169189,1616.199951,1028.523071,5811.668457,648.7541504,1975.998657,17378.25977,2005.300049,8550.300781,8553.314453,304.0,40034.97266,150.3000031,0.092047997,1607.599976
4025041.0,0,0,1,0,0,0,69.0,58.0,10.0,5.0,55.9991684,116079.4297,1483.648315,118.717598,182.3473358,636.5842285,1590.0,1438.444946,7094.95459,808.144043,2487.875244,21257.55078,2007.400024,10348.40527,9884.202148,288.0,55999.16797,164.8999939,0.120561004,1617.099976
4025043.0,0,0,1,0,0,0,66.0,53.0,12.0,7.0,134.480957,106513.7969,697.9161987,119.9779968,156.6405334,679.9887695,1637.199951,550.3295898,6084.476074,679.2636719,2491.987793,18194.16992,2001.599854,8333.914063,7800.409668,261.0,134480.9688,54.09999847,0.071595997,1623.050049
4025046.0,1,0,1,0,1,0,67.0,58.0,9.0,4.0,99.83879089,119607.1094,983.2021484,123.4477081,176.03508,679.4504395,1600.0,737.6883545,6296.942871,716.8477783,2319.987793,18865.55078,2005.900024,9902.201172,9903.6875,282.0,99838.78906,119.1999969,0.152587995,1585.300049
4025047.0,1,0,1,0,1,0,68.0,60.0,8.0,3.0,107.9151917,125528.7891,974.3012695,124.3201218,177.3502197,707.8016968,1621.800049,743.026123,5563.637695,658.0018311,2031.888916,16732.61914,2009.199951,9458.405273,9457.017578,263.0,107915.1875,112.4000015,0.132127002,1510.400024
4025048.0,1,0,1,0,1,2,69.0,58.0,11.0,6.0,103.2540207,121101.6406,968.3360596,124.9185944,180.7262726,670.0831909,1595.849976,737.6578369,5942.694824,646.9450073,2319.667969,17727.33008,2003.799927,9901.408203,9902.350586,266.0,103254.0156,116.0999985,0.129612997,1597.900024
4025051.0,1,0,1,0,1,2,67.0,57.0,9.0,4.0,110.0830765,117128.7734,888.2680664,122.5054016,176.3452759,664.201416,1622.599976,802.7331543,6306.429688,721.7477417,1537.99585,18903.90039,2004.199951,9874.5,9900.189453,259.0,110083.0781,108.6999969,0.089961998,1681.400024
4025054.0,1,0,1,0,1,2,66.0,58.0,8.0,3.0,98.96769714,110722.7734,913.6784668,114.2453384,176.6034241,626.9570923,1585.300049,688.458313,6436.69043,729.4233398,2059.001221,19275.57031,2003.900146,10308.51855,9903.400391,276.0,98967.69531,116.5,0.136378005,1520.5
4025064.0,1,0,1,1,1,2,65.0,56.0,9.0,4.0,66.03704071,110431.1953,1255.735352,117.549469,180.7274475,611.0372314,1612.300049,862.7230835,6768.88916,770.5146484,2162.291504,20279.33984,2000.900146,9910.306641,9993.212891,247.0,66037.03906,155.4001007,0.075443998,1585.0
4025066.0,1,0,1,1,1,2,62.0,54.0,7.0,2.0,108.6044922,108719.1719,840.4160156,120.0211639,172.5235138,630.170166,1613.800049,640.5578613,6421.08252,736.581604,1755.983521,19252.0293,2005.500244,9397.512695,9356.020508,216.0,108604.4844,100.9000015,0.099835001,1597.0
4025067.0,1,0,1,1,1,2,61.0,47.0,13.0,8.0,86.69669342,96008.6875,915.2567749,120.4290161,183.5705719,523.006958,1588.5,652.8087769,5511.074219,627.4680176,1493.0,16511.31055,1507.799927,8438.699219,8254.901367,206.0,86696.69531,99.5,0.075984001,1610.0
4025068.0,1,0,1,1,1,2,58.0,46.0,11.0,6.0,65.08672333,93505.90625,1138.794678,119.7514267,174.1819458,536.8289185,1608.0,769.1820068,5125.613281,587.7346191,910.888916,15367.26953,1507.0,7971.504883,7544.316406,236.0,65086.71875,111.5999985,0.109163001,1574.599976
4025101.0,1,1,1,0,1,2,67.0,58.0,9.0,4.0,115.7060318,115795.3047,839.6456299,118.3597641,170.0,681.1488647,1639.699951,658.8422241,6719.472656,851.3417358,2405.890137,20356.06055,2006.299927,10293.81543,9903.583984,288.0,115706.0313,94.69999695,0.062936001,1559.219971
4025104.0,1,1,1,0,1,2,64.0,56.0,8.0,3.0,94.84246063,110226.4063,938.7341309,117.3314819,178.3659515,617.9790039,1579.900024,765.7424316,6230.644043,814.5571289,1693.341309,18940.58984,2002.900146,10672.90723,9901.991211,279.0,94842.46094,124.6000977,0.052981999,1516.900024
4025105.0,1,1,1,0,1,2,67.0,55.0,11.0,6.0,112.1141663,111720.6797,840.2255859,120.1297607,179.4233704,622.6651611,1635.5,678.8311768,6270.950195,728.0406494,2533.987793,18824.4707,2003.599976,9589.416016,9257.912109,301.0,112114.1641,103.3000031,0.048122998,1553.699951
4025106.0,1,1,1,0,1,2,62.0,54.0,8.0,3.0,108.4895782,109125.2188,838.8214722,120.765686,178.5298767,611.2434692,1618.800049,640.8372803,6279.468262,722.8165283,2358.0,18833.89063,2005.5,9796.113281,9802.310547,305.0,108489.5781,109.9000015,0.058036,1522.599976
