tar,heat_no,type_dri,fe_metal,fe_total,md,c,s,cao,sio2,mgo,al2o3,p,mno,gunge,feo,dqi,feo_c
14021020,4020000,COLD,82.8,87.9,94.2,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8389,6.5611,68151.618,3.645
14021020,4025331,HOT,78.3,87.6,89.4,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.336,11.964,94670.622,8.546
14021020,4025331,COLD,79.4,87.4,90.8,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.808,10.292,88341.122,6.861
14021021,4025339,HOT,76.4,86.4,88.4,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.935,12.865,111297.481,7.147
14021021,4025338,COLD,79.3,86.8,91.4,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3514,9.6486,92430.968,5.676
14021021,4025346,HOT,75.8,85.9,88.2,1.8,0.003,0.91,5.36,0.8,0.99,0.103,0.038,9.407,12.993,-1850786.7,7.218
14021021,4025346,COLD,78.0,86.5,90.2,1.9,0.003,0.91,5.01,0.78,0.95,0.108,0.037,9.165,10.935,-1735932.9,5.755
14021021,4025351,HOT,75.9,85.6,88.7,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.121,12.479,114650.135,8.319
14021021,4025351,COLD,79.8,86.8,91.9,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3946,9.0054,89343.309,5.003
14021022,4025357,HOT,76.8,86.0,89.3,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.764,11.836,108637.835,7.398
14021022,4025357,COLD,80.1,86.8,92.3,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7806,8.6194,85991.959,5.746
14021022,4025361,HOT,78.3,86.6,90.4,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.622,10.678,96636.223,7.627
14021022,4025361,COLD,80.5,87.5,92.0,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8946,9.0054,82276.66,5.628
14021022,4020000,COLD,81.0,87.6,92.5,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8092,8.4908,79847.161,4.995
14021022,4025367,COLD,80.8,87.0,92.9,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6238,7.9762,81869.34,4.985
14021022,4025372,HOT,78.2,87.6,89.3,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.307,12.093,95418.902,8.638
14021022,4025372,COLD,79.7,86.8,91.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.366,9.134,90091.59,5.074
14021023,4025380,HOT,78.8,86.9,90.7,1.3,0.003,0.91,5.09,0.89,0.95,0.101,0.038,9.479,10.421,-1775126.9,8.016
14021023,4025380,COLD,80.2,87.5,91.7,1.8,0.003,0.9,5.55,0.87,0.99,0.1,0.039,8.6087,9.3913,-1950588.1,5.217
14021023,4020000,COLD,80.9,87.8,92.1,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.5233,8.8767,79347.602,5.222
14021023,4025384,HOT,75.7,85.9,88.1,1.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.978,13.122,112741.067,10.935
14021023,4025384,COLD,81.1,87.2,93.0,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3525,7.8475,79885.122,4.616
14021023,4025390,HOT,76.7,86.0,89.2,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.736,11.964,109386.115,7.478
14021023,4025390,COLD,80.2,86.7,92.5,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8379,8.3621,86093.982,5.226
14021024,4025398,HOT,77.1,86.2,89.4,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.693,11.707,105346.131,7.805
14021024,4025398,COLD,79.2,86.5,91.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6087,9.3913,94422.671,5.217
14021024,4025400,HOT,78.0,87.5,89.1,1.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.478,12.222,95603.56,9.402
14021024,4025400,COLD,81.5,87.4,93.2,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1098,7.5902,77152.623,4.217
14021025,4025411,HOT,78.2,85.0,92.0,1.7,0.003,0.89,4.98,0.82,0.96,0.107,0.035,11.352,8.7481,-1723926.1,5.146
14021025,4025411,COLD,80.8,86.4,93.5,1.9,0.003,0.91,5.23,0.82,0.97,0.107,0.039,10.096,7.2043,-1833992.1,3.792
14021025,4025419,HOT,77.2,85.1,90.7,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.037,10.163,108268.474,6.352
14021025,4025419,COLD,80.2,86.5,92.7,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8952,8.1048,87794.588,4.503
14021025,4025422,HOT,81.1,87.8,92.4,1.4,0.003,0.89,5.23,1.03,0.98,0.096,0.039,8.8806,8.6194,-1842257.5,6.157
14021025,4025422,COLD,81.5,86.4,94.3,1.9,0.003,0.9,5.33,0.62,0.95,0.127,0.034,10.296,6.3038,-1875067.6,3.318
14021026,4025433,HOT,77.4,87.2,88.8,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.492,12.608,101990.408,8.405
14021026,4025433,COLD,77.1,85.6,90.1,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.265,10.935,108687.697,6.432
14021026,4025439,HOT,78.3,86.4,90.6,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.679,10.421,98336.829,6.513
14021026,4025439,COLD,79.5,86.6,91.8,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.866,9.134,90020.042,6.089
14021026,4025445,HOT,78.9,86.4,91.3,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9514,9.6486,94048.124,6.432
14021026,4025445,COLD,80.8,87.2,92.7,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4665,8.2335,80822.477,5.489
14021027,4025454,HOT,77.5,87.8,88.3,1.5,0.003,0.89,5.29,0.89,1.01,0.104,0.034,7.749,13.251,-1840954.6,8.834
14021027,4025454,COLD,82.0,87.6,93.6,1.9,0.003,0.92,5.45,0.67,0.97,0.108,0.037,8.8957,7.2043,-1925198.3,3.792
14021027,4025460,HOT,78.5,86.4,90.9,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.637,10.163,98348.731,5.978
14021027,4025460,COLD,80.3,86.7,92.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6665,8.2335,86653.188,4.574
14021027,4025470,HOT,77.9,87.0,89.5,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.893,11.707,98642.127,7.805
14021027,4025470,COLD,80.5,87.4,92.1,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2233,8.8767,81165.735,6.341
14021028,4025477,HOT,79.8,87.0,91.7,1.8,0.003,0.91,5.12,0.95,0.97,0.098,0.039,9.1373,9.2627,-1789690.5,5.146
14021028,4025477,COLD,81.9,88.0,93.1,1.9,0.003,0.9,5.15,0.78,0.95,0.109,0.038,8.3525,7.8475,-1815159.7,4.13
14021028,4025486,HOT,78.3,85.0,92.1,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.481,8.6194,101943.39,5.387
14021028,4025486,COLD,80.9,86.4,93.6,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.024,7.0756,84915.392,3.538
14021028,4025493,HOT,75.7,84.3,89.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.536,11.064,120009.463,6.508
14021028,4025493,COLD,79.1,86.6,91.3,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4514,9.6486,94119.672,5.36
14021029,4020000,COLD,81.4,87.0,93.6,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2957,7.2043,81503.092,3.431
14021029,4025500,HOT,75.7,85.8,88.2,1.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.007,12.993,113591.37,9.995
14021029,4025500,COLD,81.1,87.3,92.9,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1238,7.9762,80342.304,4.431
14021029,4025509,HOT,77.2,85.2,90.6,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.808,10.292,108725.657,6.054
14021029,4025509,COLD,80.2,86.7,92.5,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5379,8.3621,88055.211,4.401
14021030,4025517,HOT,79.1,86.2,91.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.966,9.134,95760.632,5.074
14021030,4025517,COLD,81.1,87.0,93.2,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5098,7.5902,80931.985,4.217
14021030,4020000,COLD,81.2,87.2,93.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2811,7.7189,79790.584,4.288
14021030,4025525,HOT,77.0,85.9,89.6,1.3,0.003,0.92,5.25,0.9,0.97,0.1,0.039,10.25,11.45,-1820963.9,8.808
14021030,4025525,COLD,82.5,87.5,94.2,1.9,0.003,0.9,5.63,0.82,1.0,0.106,0.037,9.1676,6.4324,-1994789.1,3.385
14021030,4025531,HOT,76.2,86.3,88.3,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.107,12.993,112336.859,7.643
14021030,4025531,COLD,82.5,87.4,94.4,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3962,6.3038,71379.259,3.502
14021030,4025539,HOT,78.2,87.8,89.1,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,7.75,12.35,96987.011,7.265
14021030,4025539,COLD,82.7,87.7,94.3,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1676,6.4324,68639.276,3.784
14021101,4025549,HOT,76.8,86.0,89.3,1.4,0.003,0.9,5.09,0.92,0.96,0.098,0.039,9.964,11.836,-1760302.6,8.454
14021101,4025552,HOT,78.9,86.0,91.7,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.266,9.134,96141.85,5.373
14021101,4025552,COLD,81.3,87.1,93.3,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5384,7.4616,78585.121,4.389
14021101,4025556,HOT,77.2,86.1,89.7,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.75,11.45,106302.873,7.156
14021101,4025556,COLD,79.3,86.5,91.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5373,9.2627,94328.134,4.875
14021102,4025566,HOT,81.4,88.1,92.4,1.4,0.003,0.9,5.07,0.79,0.99,0.106,0.034,8.5806,8.6194,-1786384.5,6.157
14021102,4025566,COLD,82.7,88.3,93.7,1.9,0.003,0.93,5.18,0.62,0.95,0.109,0.036,8.1957,7.2043,-1831888.6,3.792
14021102,4025569,COLD,81.5,87.8,92.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.6952,8.1048,75712.64,4.768
14021103,4025573,COLD,82.5,87.4,94.3,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2962,6.3038,71178.283,3.318
14021103,4025583,HOT,77.7,87.3,89.0,1.3,0.003,0.91,4.96,0.87,0.95,0.103,0.038,8.65,12.35,-1721691.6,9.5
14021103,4025583,COLD,81.0,87.8,92.3,1.7,0.003,0.89,5.52,0.93,1.0,0.104,0.039,8.5519,8.7481,-1945955.4,5.146
14021103,4025587,HOT,78.8,87.4,90.2,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.536,11.064,93484.546,6.915
14021103,4025587,COLD,81.8,88.1,92.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.2952,8.1048,73531.861,4.503
14021104,4025593,HOT,82.3,89.2,92.3,1.5,0.003,0.88,5.02,0.69,0.92,0.116,0.038,7.3233,8.8767,-1775426.7,5.918
14021104,4025593,COLD,82.6,87.5,94.4,2.0,0.003,0.92,5.3,0.63,0.95,0.107,0.038,9.0962,6.3038,-1872944.7,3.152
14021104,4025598,HOT,79.6,86.4,92.1,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.052,8.7481,90318.625,5.468
14021104,4025598,COLD,81.9,87.4,93.7,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5244,7.0756,73052.993,4.717
14021104,4020000,COLD,80.3,86.8,92.5,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2379,8.3621,88417.856,3.982
14021104,4025605,HOT,79.8,87.3,91.4,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.9514,9.6486,87053.023,6.03
14021104,4025605,COLD,81.4,87.7,92.8,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8952,8.1048,76003.737,5.066
14021105,4025613,HOT,82.0,88.8,92.3,1.5,0.003,0.91,4.74,0.59,0.89,0.118,0.038,7.7519,8.7481,-1670512.1,5.832
14021105,4025613,COLD,82.0,88.2,93.0,1.7,0.003,0.93,4.95,0.58,0.92,0.115,0.038,8.3238,7.9762,-1744224.2,4.692
14021105,4020000,COLD,81.2,87.5,92.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.6952,8.1048,80508.39,4.052
14021105,4025621,HOT,79.4,86.9,91.4,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2514,9.6486,91486.128,5.676
14021105,4025621,COLD,81.6,87.1,93.7,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5244,7.0756,77848.743,3.931
14021105,4025627,HOT,78.0,87.3,89.3,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.436,11.964,97957.909,7.478
14021105,4025627,COLD,81.4,87.8,92.7,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.6665,8.2335,76460.92,4.843
14021106,4020000,COLD,81.7,87.1,93.8,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.753,6.947,75792.977,4.342
14021106,4025637,HOT,79.0,86.7,91.1,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4941,9.9059,93363.906,6.191
14021106,4025637,COLD,81.5,87.1,93.6,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2957,7.2043,79904.509,3.602
14021106,4025645,HOT,79.2,87.5,90.5,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.622,10.678,89641.122,7.119
14021106,4025645,COLD,81.4,87.7,92.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.5952,8.1048,77964.966,4.266
14021106,4025649,HOT,78.9,86.4,91.3,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8514,9.6486,94701.867,6.03
14021106,4025649,COLD,81.8,86.9,94.1,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9389,6.5611,76091.559,3.859
14021107,4025658,HOT,77.0,85.3,90.3,1.6,0.003,0.99,4.81,0.64,0.91,0.118,0.04,10.722,10.678,-1655522.9,6.674
14021107,4025658,COLD,82.1,88.7,92.6,1.6,0.003,0.99,5.61,0.71,0.98,0.112,0.04,7.8092,8.4908,-1988777.5,5.307
14021107,4025666,HOT,78.9,86.7,91.0,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.465,10.035,94112.187,6.272
14021107,4025666,COLD,81.7,87.1,93.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.453,6.947,77754.205,3.656
14021107,4020000,COLD,81.5,87.0,93.7,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3244,7.0756,80754.812,3.369
14021108,4025670,COLD,80.9,87.8,92.1,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.3233,8.8767,80655.088,4.672
14021108,4025679,COLD,81.5,87.6,93.0,1.6,0.003,0.92,5.44,0.79,0.98,0.106,0.039,9.0525,7.8475,-1920603.7,4.905
14021108,4025684,COLD,81.4,87.8,92.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.4665,8.2335,77768.406,4.333
14021108,4020000,COLD,81.5,87.1,93.6,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6957,7.2043,77289.537,4.503
14021108,4025692,COLD,81.8,87.2,93.8,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.653,6.947,74848.136,4.342
14021109,4025700,COLD,82.2,87.5,93.9,1.9,0.003,0.91,5.17,0.8,0.96,0.106,0.038,9.0816,6.8184,-1823760.2,3.589
14021109,4025704,COLD,80.4,86.6,92.8,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.024,7.9762,84793.982,4.985
14021109,4025711,COLD,81.2,87.4,92.9,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8238,7.9762,80704.95,3.988
14021110,4025721,COLD,82.4,87.5,94.2,1.5,0.003,0.95,5.51,1.03,1.02,0.084,0.047,9.5389,6.5611,-1951770.5,4.374
14021110,4025727,COLD,82.4,88.0,93.6,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.6957,7.2043,69439.717,4.238
14021110,4025731,COLD,80.3,87.7,91.6,1.4,0.003,0.91,5.19,0.85,0.96,0.101,0.04,8.78,9.52,-1822252.6,6.8
14021111,4025740,COLD,80.0,87.3,91.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8087,9.3913,86863.948,5.217
14021111,4020000,COLD,78.0,86.6,90.1,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.336,11.064,100188.55,6.915
14021111,4025742,COLD,80.9,88.0,92.0,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.066,9.134,81116.687,4.807
14021111,4025745,COLD,80.5,87.5,92.0,1.4,0.003,0.9,5.37,0.96,0.98,0.097,0.04,9.0946,9.0054,-1889402,6.432
14021112,4025752,COLD,82.3,88.2,93.3,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.2098,7.5902,71102.362,3.995
14021112,4025760,COLD,80.8,87.9,91.9,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.366,9.134,79899.322,5.373
14021112,4025766,COLD,82.8,88.3,93.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.3244,7.0756,67365.378,3.931
14021113,4025774,COLD,82.5,88.2,93.5,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.1671,7.3329,70259.545,3.666
14021113,4025781,COLD,80.1,87.7,91.3,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.5227,9.7773,84021.942,6.111
14021113,4025787,COLD,82.5,88.0,93.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7244,7.0756,69546.156,4.162
14021114,4025795,COLD,82.6,88.0,93.9,1.6,0.003,0.92,5.53,0.91,1.0,0.095,0.039,8.853,6.947,-1960934.5,4.342
14021114,4025802,COLD,80.9,87.8,92.1,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.5233,8.8767,79347.602,5.222
14021114,4025807,COLD,79.2,86.3,91.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.766,9.134,95469.535,4.807
14021115,4025814,COLD,78.4,87.0,90.1,1.7,0.003,0.93,5.07,0.78,0.96,0.11,0.039,8.836,11.064,-1763231.6,6.508
14021115,4025820,COLD,78.3,86.4,90.6,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.579,10.421,98990.572,6.13
14021115,4025826,COLD,80.2,87.6,91.6,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.68,9.52,84324.941,5.95
14021116,4025834,COLD,78.2,86.8,90.1,1.8,0.003,0.93,5.64,0.86,1.01,0.094,0.039,8.936,11.064,-1969833.7,6.147
14021116,4025840,COLD,78.5,86.6,90.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.279,10.421,97754.634,5.789
14021116,4025845,COLD,82.4,87.9,93.7,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8244,7.0756,69636.277,4.162
14021117,4025854,COLD,78.3,86.8,90.2,1.8,0.003,0.96,5.5,0.81,1.0,0.097,0.039,8.965,10.935,-1919212.9,6.075
14021117,4025861,COLD,80.3,87.2,92.1,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.9233,8.8767,86324.13,4.672
14021117,4025866,COLD,78.5,86.5,90.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.408,10.292,98805.914,5.718
14021118,4025873,COLD,78.8,86.6,91.0,1.9,0.003,0.95,5.05,0.63,0.94,0.116,0.039,9.265,10.035,-1755937.8,5.282
14021118,4020000,COLD,82.9,87.9,94.3,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7676,6.4324,68057.081,3.385
14021118,4025880,COLD,80.4,86.7,92.7,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8952,8.1048,84597.422,5.066
14021119,4025886,COLD,79.0,86.9,90.9,2.0,0.003,0.93,4.91,0.59,0.93,0.118,0.038,8.837,10.163,-1706001.3,5.082
14021119,4025893,COLD,83.4,88.1,94.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.6535,6.0465,64777.279,3.182
14021120,4025898,COLD,80.4,87.2,92.2,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8519,8.7481,86229.593,4.374
14021120,4025904,COLD,78.5,86.5,90.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.408,10.292,98805.914,5.718
14021120,4020000,COLD,81.0,87.3,92.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.9952,8.1048,81744.328,4.266
14021120,4020000,COLD,82.8,88.0,94.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7103,6.6897,67955.058,3.717
14021120,4020000,COLD,82.8,87.3,94.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6108,5.7892,69330.979,3.216
14021120,4025911,COLD,79.7,87.2,91.4,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7514,9.6486,89959.092,5.078
14021120,4025916,COLD,80.8,87.7,92.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.5233,8.8767,80946.185,4.932
14021121,4025923,COLD,81.3,86.6,93.9,1.6,0.003,0.91,5.2,0.97,1.01,0.098,0.037,10.282,6.8184,-1828225.5,4.262
14021121,4025932,COLD,77.9,86.1,90.5,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.151,10.549,100612.145,7.535
14021121,4025937,COLD,81.3,88.0,92.4,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.3806,8.6194,76816.08,5.07
14021122,4025945,COLD,81.3,87.7,92.7,1.5,0.003,0.89,4.84,0.79,0.92,0.114,0.038,8.9665,8.2335,-1699804.2,5.489
14021122,4025952,COLD,81.2,87.3,93.0,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.0525,7.8475,80247.767,4.13
14021123,4025961,COLD,79.8,86.5,92.3,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9806,8.6194,89480.224,5.387
14021123,4025967,COLD,79.4,87.6,90.6,1.8,0.003,0.91,4.59,0.71,0.89,0.107,0.035,8.251,10.549,-1594262.8,5.861
14021123,4025974,COLD,77.6,85.6,90.7,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.408,10.292,105801.015,6.054
14021124,4025980,COLD,79.6,86.8,91.7,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4373,9.2627,90186.127,5.449
14021124,4025987,COLD,81.3,87.3,93.1,1.5,0.003,0.89,5.01,0.88,0.94,0.114,0.038,9.4811,7.7189,-1761394.7,5.146
14021124,4025994,COLD,79.6,87.5,91.0,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.437,10.163,89463.949,5.646
14021124,4025996,COLD,79.8,87.2,91.5,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.78,9.52,89210.812,5.011
14021129,4026004,COLD,81.6,87.9,92.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.5952,8.1048,74767.799,4.768
14021129,4026009,COLD,79.0,87.4,90.4,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.794,10.806,90680.5,7.719
14021129,4020000,COLD,78.8,88.0,89.6,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,7.664,11.836,92958.929,6.962
14021129,4020000,COLD,79.4,87.9,90.3,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,7.865,10.935,89319.55,6.075
14021129,4026012,COLD,81.2,86.8,93.5,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.096,7.2043,78615.596,4.803
14021129,4026018,COLD,81.4,87.5,93.0,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.9525,7.8475,77704.343,4.36
14021130,4026026,COLD,78.9,88.6,89.1,1.7,0.007,0.98,4.95,0.66,0.96,0.113,0.043,6.921,12.479,-1725232.6,7.341
14021130,4026033,COLD,78.4,87.8,89.3,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,7.907,12.093,94836.707,7.558
14021201,4026039,COLD,78.9,86.9,90.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.108,10.292,94372.809,6.054
14021201,4020000,COLD,80.1,86.9,92.2,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4519,8.7481,87102.885,5.146
14021201,4020000,COLD,80.6,86.8,92.9,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5238,7.9762,85720.249,4.198
14021201,4020000,COLD,80.0,86.8,92.2,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5519,8.7481,88047.726,5.146
14021201,4026049,COLD,77.5,86.1,90.0,1.5,0.003,1.0,5.04,0.68,0.93,0.109,0.04,9.936,11.064,-1745882.6,7.376
14021201,4026053,COLD,79.9,86.8,92.1,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5233,8.8767,88796.006,5.222
14021202,4026057,COLD,79.5,86.8,91.6,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4087,9.3913,90934.407,5.524
14021202,4026065,COLD,80.5,87.2,92.3,1.9,0.003,0.96,4.96,0.72,0.94,0.102,0.04,8.9806,8.6194,-1735105.6,4.537
14021202,4026071,COLD,79.8,86.6,92.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6519,8.7481,89736.43,4.86
14021202,4026077,COLD,79.8,86.9,91.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.366,9.134,88493.006,5.373
14021203,4020000,COLD,79.9,86.8,92.1,1.7,0.003,0.96,5.2,0.77,0.99,0.1,0.04,9.5233,8.8767,-1819198.4,5.222
14021203,4026088,COLD,80.2,87.4,91.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7373,9.2627,86025.547,5.146
14021203,4026091,HOT,78.8,87.0,90.6,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.951,10.549,94924.53,6.205
14021203,4026091,COLD,81.1,87.7,92.5,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7092,8.4908,78902.321,4.995
14021204,4026099,HOT,79.5,87.4,91.0,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.637,10.163,89755.047,5.978
14021204,4026099,COLD,81.4,87.6,92.9,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7238,7.9762,78161.526,4.198
