Heat,c (Coke1030),s (Coke1030),s112 (Coke1030),Coke1030_labels,c (CokeFine),s (CokeFine),s05 (CokeFine),CokeFine_labels,cao (Dolomite),mgo (Dolomite),s0_95 (Dolomite),s95_385 (Dolomite),s385_1000 (Dolomite),Dolomite_labels,fe_metal (DRI),fe_total (DRI),md (DRI),c (DRI),gunge (DRI),feo (DRI),feo_c (DRI),Dri_labels,cao (Lime),mgo (Lime),s0_95 (Lime),Lime_labels,cao (Slag),feo (Slag),sio2 (Slag),mgo (Slag),al2o3 (Slag),p2o5 (Slag),mno (Slag),b2 (Slag),b3 (Slag),b4 (Slag),Slag_labels,Duration (EAF),Power On (EAF),Power Off (EAF),Delays (EAF),DRI [t] (EAF),Ele [MW] (EAF),Tapped [t] (EAF),Tapped [kWh/t] (EAF),O2 [Nm3] (EAF),CH4 [Nm3] (EAF),C.inj [kg] (EAF),Chemical [MWh] (EAF),C [kg] (EAF),CaO [kg] (EAF),MgO [kg] (EAF),Tapping Time [Sec] (EAF),EAF_DRI (EAF),HDRI(T) (EAF)
4031787.0,82.45,1.31,1.75,1.0,82.45,1.31,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.9,86.4,91.3,2.0,9.45,9.65,4.82,1.0,90.85,1.2,4.5,1.0,29.8,24.4,24.5,10.8,4.7,0.91,0.226,1.22,1.02,1.39,3.0,62.0,55.0,7.0,2.0,92.55226898,115.8208084,173.8807526,610.9555664,6135.88623,595.7856445,1905.0,18115.92969,2005.000366,9468.407227,9615.785156,182.0,92552.27344,0.0
4031791.0,82.45,1.31,1.75,1.0,82.45,1.31,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.9,86.4,91.3,2.0,9.45,9.65,4.82,1.0,90.85,1.2,4.5,1.0,29.8,24.4,24.5,10.8,4.7,0.91,0.226,1.22,1.02,1.39,3.0,70.0,57.0,12.0,7.0,34.67060852,106.5630493,172.6898041,593.0803223,5254.077637,505.0685425,1212.88916,15499.19043,2000.899902,9889.6875,9802.692383,203.0,34670.60547,0.0
4031792.0,82.45,1.31,1.75,1.0,82.45,1.31,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.9,86.4,91.3,2.0,9.45,9.65,4.82,1.0,90.85,1.2,4.5,1.0,29.8,24.4,24.5,10.8,4.7,0.91,0.226,1.22,1.02,1.39,3.0,59.0,51.0,8.0,2.0,24.51395988,112.3437042,177.4091949,547.406189,5607.783203,539.5140991,1252.998657,16543.75,2003.099854,9419.296875,9357.185547,227.0,24513.96094,0.0
4031793.0,82.45,1.31,1.75,1.0,82.45,1.31,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.9,86.4,91.3,2.0,9.45,9.65,4.82,1.0,90.85,1.2,4.5,1.0,29.8,24.4,24.5,10.8,4.7,0.91,0.226,1.22,1.02,1.39,3.0,60.0,52.0,8.0,3.0,19.60009956,114.555954,174.4050446,571.8144531,5666.147949,547.628418,1047.888916,16722.43945,2004.300049,9491.008789,8760.894531,224.0,19600.09961,0.0
4031794.0,82.45,1.31,1.75,1.0,82.45,1.31,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.9,86.4,91.3,2.0,9.45,9.65,4.82,1.0,90.85,1.2,4.5,1.0,29.8,24.4,24.5,10.8,4.7,0.91,0.226,1.22,1.02,1.39,3.0,60.0,53.0,7.0,2.0,40.12454987,119.1936111,175.8779755,599.7700195,4735.554688,455.946167,1182.995728,13971.45996,2001.599976,9416.103516,9318.414063,209.0,40124.55078,0.0
4031795.0,81.95,1.38,1.25,1.0,81.95,1.38,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.53,86.27,91.03,1.93,9.58,9.95,5.11,1.0,91.2,1.2,4.0,1.0,29.8,24.4,24.5,10.8,4.7,0.91,0.226,1.22,1.02,1.39,3.0,58.0,50.0,8.0,3.0,35.31143951,119.9700089,171.7684326,586.8839722,4796.896484,460.7832642,969.999939,14149.66016,2004.300049,9428.704102,9388.484375,212.0,35311.44141,0.0
4031798.0,81.95,1.38,1.25,1.0,81.95,1.38,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.53,86.27,91.03,1.93,9.58,9.95,5.11,1.0,91.2,1.2,4.0,1.0,26.5,37.1,18.3,9.1,3.4,0.879,0.184,1.45,1.22,1.64,2.0,63.0,52.0,10.0,5.0,0.0,114.3556595,172.4174347,585.6855469,5050.450195,485.5458374,1629.995728,14898.63965,2001.800049,9289.298828,9448.107422,212.0,0.0,0.0
4031799.0,81.95,1.38,1.25,1.0,81.95,1.38,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.53,86.27,91.03,1.93,9.58,9.95,5.11,1.0,91.2,1.2,4.0,1.0,26.5,37.1,18.3,9.1,3.4,0.879,0.184,1.45,1.22,1.64,2.0,59.0,52.0,7.0,2.0,0.0,112.3287048,170.4115143,579.3297119,5138.296875,493.6538086,2079.0,15156.90039,2000.899902,9505.205078,9554.613281,199.0,0.0,0.0
4031800.0,81.95,1.38,1.25,1.0,81.95,1.38,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.53,86.27,91.03,1.93,9.58,9.95,5.11,1.0,91.2,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,65.0,57.0,7.0,2.0,0.0,108.5230942,172.2710419,608.0820923,5727.742188,550.0172729,1935.744873,16894.94922,2001.800049,10063.10645,10260.29102,216.0,0.0,0.0
4031802.0,81.95,1.38,1.25,1.0,81.95,1.38,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.53,86.27,91.03,1.93,9.58,9.95,5.11,1.0,91.2,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,63.0,56.0,6.0,1.0,171.2755432,114.4867325,174.3975372,617.8110962,6380.064941,614.3406372,1203.0,18823.4707,0.0,9928.905273,9502.501953,187.0,171275.5469,0.0
4031807.0,81.95,1.38,1.25,1.0,81.95,1.38,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.53,86.27,91.03,1.93,9.58,9.95,5.11,1.0,91.2,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,70.0,62.0,7.0,2.0,210.4563751,112.3257904,175.6207428,670.6842651,6877.496582,661.822937,1968.0,20289.98047,2002.800049,9481.808594,9501.788086,230.0,210456.375,0.0
4031809.0,81.95,1.38,1.25,1.0,81.95,1.38,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,78.53,86.27,91.03,1.93,9.58,9.95,5.11,1.0,91.2,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,65.0,52.0,12.0,7.0,25.17456055,110.0005646,170.8815002,565.583313,5746.606445,557.1464233,1272.880615,16964.41992,2003.699707,10159.08887,7202.707031,225.0,25174.55664,164.6000977
4031812.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,59.0,52.0,7.0,2.0,0.947780013,117.5016098,176.8977356,576.5925293,5645.359863,543.8605957,1194.998657,16656.5,2002.799805,9017.494141,9164.004883,211.0,947.7764893,208.6999969
4031813.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,61.0,54.0,7.0,2.0,19.24113083,116.6167526,175.1092834,602.6988525,4381.084961,421.7054138,1157.888916,12925.36035,2000.899902,9070.708984,9390.511719,191.0,19241.13086,190.8999939
4031814.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,61.0,51.0,10.0,5.0,29.13031006,115.1693954,171.2696991,574.0062256,4019.908203,388.2892761,0.0,11863.2998,2004.800293,9164.606445,8711.603516,233.0,29130.3125,179.5001068
4031815.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,62.0,55.0,7.0,1.0,3.618940115,113.6940842,177.9189758,589.852478,4857.333984,466.5004272,1249.96167,14327.7002,2000.599854,9850.894531,9433.600586,197.0,3618.935059,206.2001038
4031816.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,65.0,57.0,8.0,3.0,52.69987869,115.1365051,173.5688782,636.6294556,4639.17627,445.8308716,1150.0,13684.94043,2002.60022,9629.606445,9633.615234,208.0,52699.88281,157.1999969
4031818.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,28.6,26.5,23.7,11.0,4.6,0.951,0.238,1.21,1.01,1.4,3.0,64.0,57.0,7.0,2.0,0.0,114.6311188,179.4808502,607.6345825,4838.871582,464.5812378,1449.0,14272.86035,2002.199951,10221.99414,10966.81348,203.0,0.0,220.5
4031819.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,28.7,26.1,23.7,11.0,4.3,0.947,0.216,1.21,1.02,1.42,3.0,64.0,56.0,7.0,2.0,0.0,115.814209,171.9077911,635.1489868,5912.557129,569.9719238,660.6654053,17445.83984,2002.600098,10777.51367,10602.20313,182.0,0.0,241.1000061
4031824.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,28.7,26.1,23.7,11.0,4.3,0.947,0.216,1.21,1.02,1.42,3.0,68.0,57.0,11.0,5.0,43.49269867,117.1310577,175.0021515,636.5901489,6566.992676,632.5039673,2188.036621,19375.39063,2001.200073,10694.70313,10124.58594,328.0,43492.70313,178.3000031
4031827.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,30.1,22.2,25.8,10.9,4.9,0.921,0.22,1.17,0.98,1.34,3.0,61.0,52.0,9.0,4.0,49.5340004,112.7196655,171.1225891,577.2836304,6101.979492,593.5411987,1797.987549,18018.55078,2000.999756,9489.107422,9243.103516,310.0,49534.00391,155.8000031
4031830.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,30.2,22.6,25.6,10.9,4.6,1.009,0.213,1.18,1.0,1.36,3.0,60.0,52.0,8.0,2.0,14.13799,112.9921417,176.3212891,559.8370361,5874.390625,572.8236694,1729.651611,17350.19922,2000.500122,9611.012695,9137.702148,245.0,14137.99023,191.3000946
4031832.0,82.03,1.32,1.67,1.0,82.03,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.4,86.37,91.93,1.9,9.74,8.96,4.73,1.0,91.38,1.2,4.0,1.0,30.2,22.6,25.6,10.9,4.6,1.009,0.213,1.18,1.0,1.36,3.0,63.0,52.0,10.0,5.0,9.653800011,114.4186707,172.2369537,579.979248,6076.205566,591.6179199,2092.19751,17943.96094,2001.300049,9084.22168,9153.503906,233.0,9653.802734,195.0998993
4031834.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,30.2,22.6,25.6,10.9,4.6,1.009,0.213,1.18,1.0,1.36,3.0,61.0,50.0,10.0,5.0,19.20804024,118.1559296,177.4999847,563.2284546,5669.472168,546.1618042,2049.887695,16727.58984,2002.399902,9088.914063,9118.228516,206.0,19208.03711,184.1999969
4031836.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,30.2,22.6,25.6,10.9,4.6,1.009,0.213,1.18,1.0,1.36,3.0,60.0,50.0,10.0,5.0,19.55578041,120.1393051,170.5076294,589.317749,5829.570801,561.4966431,2084.999512,17199.73047,2003.900024,9222.713867,9010.283203,416.0,19555.78125,185.1999969
4031837.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,30.2,22.6,25.6,10.9,4.6,1.009,0.213,1.18,1.0,1.36,3.0,62.0,49.0,13.0,8.0,19.38711929,120.5563583,175.016037,569.4330444,5776.553223,559.7312622,2074.87793,17052.0,2004.5,8917.318359,8987.208984,476.0,19387.125,182.2998962
4031839.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,30.2,22.6,25.6,10.9,4.6,1.009,0.213,1.18,1.0,1.36,3.0,62.0,52.0,10.0,5.0,25.70916939,121.3137817,173.6241608,607.1055298,6072.044434,589.5825195,2167.998535,17927.42969,2001.199951,10881.40625,9407.399414,323.0,25709.17383,184.3000031
4031841.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,25.0,35.3,20.5,9.6,3.9,0.841,0.194,1.22,1.02,1.42,2.0,62.0,54.0,8.0,3.0,34.85531998,114.6134186,175.2217865,593.418457,6343.422363,610.7474365,1984.995361,18715.17969,2003.899902,9720.707031,9763.511719,270.0,34855.32422,185.3999939
4031842.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,26.3,32.6,21.4,10.0,4.1,0.832,0.199,1.23,1.03,1.42,0.0,66.0,57.0,8.0,3.0,34.38908005,114.7192459,172.6999817,641.0195923,6633.922852,645.5153198,2212.962402,19589.92969,2003.600098,10225.80762,10001.60449,266.0,34389.07813,185.9998932
4031843.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,26.3,32.6,21.4,10.0,4.1,0.832,0.199,1.23,1.03,1.42,0.0,66.0,55.0,10.0,5.0,0.0,113.5089111,175.3999939,596.989563,5840.515625,567.0119629,1849.987671,17243.63086,2000.200073,10141.70703,9721.611328,290.0,0.0,215.1999969
4031846.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,26.3,32.6,21.4,10.0,4.1,0.832,0.199,1.23,1.03,1.42,0.0,70.0,57.0,13.0,8.0,4.630430222,101.6891479,171.088089,572.9039307,5848.825684,567.6323242,1910.543213,17267.67969,2002.400146,9912.003906,9354.819336,182.0,4630.427734,205.5
4031847.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,68.0,54.0,13.0,8.0,0.232690006,106.5489273,177.5582886,544.7379761,6293.165527,608.0159912,1899.8396,18572.39063,2002.899902,10474.90527,8572.40918,182.0,232.6939087,210.1000061
4031851.0,82.31,1.32,1.62,1.0,82.31,1.32,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.15,87.35,90.62,1.88,8.43,10.55,6.12,0.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,64.0,52.0,12.0,7.0,0.0,117.6766052,171.5038452,599.805603,5357.594238,516.8445435,1228.432251,15809.2998,2003.200073,10060.10938,9901.803711,334.0,0.0,220.7998962
4031853.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,80.17,87.13,92.0,1.83,9.04,8.96,4.97,0.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,65.0,50.0,14.0,9.0,0.0,119.6865692,172.2074432,586.128418,5598.449219,540.9287109,2072.986328,16522.23047,2000.800171,9377.104492,9389.611328,339.0,0.0,209.3999939
4031859.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,80.17,87.13,92.0,1.83,9.04,8.96,4.97,0.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,62.0,54.0,8.0,3.0,200.3619537,121.4169235,174.5025635,631.041748,6090.03125,585.9716797,1007.958862,17966.60938,2002.800049,9058.238281,8698.615234,276.0,200361.9688,0.0
4031864.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,80.17,87.13,92.0,1.83,9.04,8.96,4.97,0.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,70.0,51.0,18.0,13.0,8.931839943,121.8217087,171.6402435,613.5396729,5907.534668,568.039856,1859.887085,17427.25,2001.399902,9513.796875,9440.421875,360.0,8931.836914,200.6999969
4031867.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,80.17,87.13,92.0,1.83,9.04,8.96,4.97,0.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,67.0,51.0,16.0,10.0,0.0,117.134407,174.5,576.9083862,5666.237793,545.5767212,1763.651489,16717.33984,2004.800049,9266.5,9356.294922,383.0,0.0,209.5
4031868.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,80.17,87.13,92.0,1.83,9.04,8.96,4.97,0.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,69.0,56.0,13.0,8.0,1.433179975,121.9161072,170.2554626,670.5270386,6138.758301,591.1348267,2007.961182,18111.59961,2000.800049,10715.89453,10404.68652,401.0,1433.178467,228.8999939
4031869.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,67.0,52.0,15.0,10.0,32.4128685,123.9107437,170.9168243,628.9174805,5784.742188,556.1806641,1554.888306,17064.88086,2003.900024,9991.205078,9897.711914,353.0,32412.875,187.6999969
4031871.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,63.0,53.0,10.0,5.0,0.0,123.1764374,174.1492767,625.5709229,5706.581055,549.685791,1864.987671,16836.96094,2004.699951,10482.71289,9904.899414,382.0,0.0,221.1999969
4031873.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,63.0,51.0,12.0,6.0,24.18906975,122.0235367,172.7650146,607.8084106,5661.168945,545.2234497,1851.999512,16702.74023,1920.300049,9622.608398,9701.397461,296.0,24189.06836,191.1999969
4031874.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,60.0,51.0,9.0,4.0,19.18964005,123.3402328,174.971344,608.578186,5806.73291,559.4821167,1914.998657,17132.83984,2002.600098,9733.407227,9704.591797,299.0,19189.64453,196.3999939
4031876.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,25.9,31.5,22.5,10.2,4.2,0.899,0.196,1.15,0.97,1.35,2.0,64.0,50.0,13.0,8.0,29.11804008,122.801651,170.9651337,609.3449097,5449.098145,523.7111816,1257.0,16074.20996,2002.600098,9545.611328,9701.598633,319.0,29118.04492,180.3999939
4031877.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,25.7,37.8,18.3,8.7,3.7,0.819,0.178,1.4,1.17,1.56,2.0,67.0,49.0,17.0,12.0,0.0,123.3105392,174.7639618,585.4381714,5469.849609,525.1716919,1644.888428,16134.04004,2003.400024,9631.016602,9464.806641,347.0,0.0,209.5
4031878.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,25.7,37.8,18.3,8.7,3.7,0.819,0.178,1.4,1.17,1.56,2.0,69.0,56.0,13.0,8.0,25.06187057,122.7261353,174.7707214,655.5931396,6425.925781,618.5961914,2203.0,18958.34961,2003.0,10861.9082,10064.50586,389.0,25061.87109,208.5
4031879.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,25.7,37.8,18.3,8.7,3.7,0.819,0.178,1.4,1.17,1.56,2.0,67.0,57.0,10.0,5.0,83.54708099,124.2189484,172.1715088,689.0169678,6109.950195,591.3261719,1508.884277,18034.31055,2000.600098,10938.11328,10844.68359,294.0,83547.08594,326.2999878
4031880.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,28.7,25.8,24.7,10.2,4.7,0.908,0.199,1.16,0.98,1.32,3.0,70.0,54.0,15.0,10.0,10.53394985,109.9286652,172.7033691,576.5784912,6466.496094,630.385437,435.0,19098.53906,2004.099976,9664.109375,9700.597656,276.0,10533.95313,210.8999939
4031881.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,28.7,25.8,24.7,10.2,4.7,0.908,0.199,1.16,0.98,1.32,3.0,54.0,45.0,8.0,3.0,0.0,123.3384933,175.1609497,530.4550171,5200.926758,509.6472168,1182.876587,15367.58984,2004.800049,9643.505859,9242.107422,331.0,0.0,209.8999939
4031882.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,28.7,25.8,24.7,10.2,4.7,0.908,0.199,1.16,0.98,1.32,3.0,55.0,47.0,8.0,3.0,0.0,117.6870422,178.3000183,527.1237793,5540.822754,544.5803833,566.5554199,16376.12988,2002.699951,9511.597656,9354.605469,263.0,0.0,210.2001038
4031883.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,28.7,25.8,24.7,10.2,4.7,0.908,0.199,1.16,0.98,1.32,3.0,64.0,52.0,12.0,7.0,26.18808937,118.8747406,174.7999878,589.5755615,5533.34668,537.7762451,767.8875732,16338.25,2002.39978,10369.28809,8912.688477,260.0,26188.08594,189.6999969
4031884.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,28.7,25.8,24.7,10.2,4.7,0.908,0.199,1.16,0.98,1.32,3.0,60.0,49.0,10.0,5.0,24.76761055,118.8464203,173.7000122,567.3200073,5374.036133,522.3760986,1314.0,15868.08008,2000.099976,10126.91602,8765.212891,273.0,24767.60938,186.5
4031885.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,23.8,35.7,20.6,10.2,3.8,0.86,0.172,1.16,0.98,1.39,2.0,70.0,49.0,20.0,15.0,0.0,119.4850769,177.0000153,558.4220581,5486.880859,531.6193848,1333.987793,16196.79004,2000.299805,9215.50293,9531.798828,312.0,0.0,200.6000061
4031887.0,81.85,1.3,1.5,1.0,81.85,1.3,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,79.5,86.8,91.6,1.6,9.51,9.39,5.87,1.0,91.05,1.2,4.0,1.0,24.0,35.1,20.9,10.3,3.8,0.882,0.169,1.15,0.97,1.39,2.0,61.0,49.0,11.0,6.0,0.0,113.3827438,174.5,539.4794922,5480.55957,528.9545898,1604.998657,16172.7998,2002.500122,8948.105469,9052.289063,286.0,0.0,200.0001068
4031889.0,82.1,1.25,0.67,1.0,82.1,1.25,2.0,1.0,55.0,33.8,3.0,97.0,0.0,0.0,80.5,86.15,93.45,2.0,10.23,7.27,3.67,1.0,91.05,1.2,4.0,1.0,24.0,35.1,20.9,10.3,3.8,0.882,0.169,1.15,0.97,1.39,2.0,62.0,46.0,15.0,10.0,8.531749725,120.8039169,182.9999847,513.4349976,5088.576172,489.7862244,1725.987671,15012.59961,2003.200195,9218.104492,8124.013184,260.0,8531.753906,181.2001038
